series_played,pid,batRI,bowlRI,clusterRI
2,2070.0,0.007538235548258866,-0.8574883720930233,2
5,2071.0,-0.061023662127301884,-0.8574883720930233,2
1,2072.0,-0.938530135301353,0.5066981875492513,0
1,2073.0,0.005790297339593114,2.3035044824775874,1
4,2074.0,-0.06815336463223787,0.15561533359721225,0
1,2076.0,-0.938530135301353,2.9157112705783037,1
3,2077.0,-0.03478083092086086,-0.8574883720930233,2
2,2078.0,-0.0038266872684772635,-0.8574883720930233,2
10,2079.0,-0.04042775048068202,-0.01677103185407024,0
9,2080.0,0.0005850853109684337,-0.8574883720930233,2
2,2081.0,-0.009604306605932488,0.922784660807138,3
2,2082.0,-0.1,0.7211373609967516,0
3,2083.0,-0.05563380281690142,1.159595378726186,3
2,2084.0,-0.03914029781293624,-0.8574883720930233,2
1,2087.0,-0.08566775244299672,0.5249146757679181,0
2,2088.0,-0.09297820512820512,-0.8574883720930233,2
1,2089.0,-0.1747520288548242,2.6085740913327116,1
12,2090.0,-0.06792138542728231,1.6904968951361938,3
2,2091.0,-0.10390587182274015,-0.8574883720930233,2
1,2092.0,-0.16024930747922436,2.613488034807832,1
2,2093.0,-0.12116772236413959,-0.8574883720930233,2
4,2094.0,-0.11014395051964739,2.140902815427293,1
2,2095.0,-0.09280444270689799,1.8443315656514345,3
2,2096.0,0.003927680798004987,0.6670689890788599,0
5,2097.0,-0.08486930990919139,2.8257564237605743,1
4,2098.0,-0.05776453336426242,0.09113730065993393,0
1,2101.0,0.008866995073891625,-0.25770635500365224,0
3,2103.0,-0.08865396827077741,1.7936871011540882,3
15,2104.0,-0.02049044802065337,-0.8574883720930233,2
1,2105.0,-0.11724137931034483,4.7846691603629745,4
1,2106.0,-0.16073369565217388,0.35840056120659425,0
6,2107.0,0.037239000306746144,1.706515830139721,3
1,2109.0,-0.938530135301353,0.5193476649369904,0
1,2110.0,0.0024158415841584137,0.3434463046141283,0
4,2111.0,-0.09451067606673677,-0.02876712328767123,0
20,2113.0,-0.08229104745300667,0.7108077753519014,0
9,2116.0,-0.08416397695855399,-0.8574883720930233,2
5,2118.0,0.07142532713837997,0.35201150214390614,0
1,2120.0,0.024567474048442915,-0.8574883720930233,2
8,2121.0,0.002149903739170433,1.2404387154271916,3
1,2123.0,0.025301204819277088,-0.8574883720930233,2
28,2124.0,-0.0907973112386656,2.1835680651081364,1
3,2125.0,-0.059918381425774624,0.26657211648413087,0
40,2129.0,0.0933802462141335,-0.8574883720930233,2
1,2133.0,-0.09646266142616507,4.223958205537154,4
2,2134.0,-0.05966419261404777,-0.8574883720930233,2
2,2135.0,-0.12999999999999998,0.7733370550092327,0
7,2137.0,-0.07446185034456211,3.7970701331781607,1
31,2138.0,-0.08740936321820673,2.292879630264912,1
4,2139.0,-0.0633588821190886,0.6667097437280775,0
3,2144.0,-0.11067998147770264,1.4964353953495386,3
4,2146.0,-0.0922315330387626,2.0614227403532173,1
1,2147.0,-0.0935531678399407,1.4432452830188678,3
8,2148.0,-0.02712570414790678,3.0925922297247843,1
60,2152.0,-0.08580234470651522,1.9087109647680232,3
5,2154.0,-0.11906221249542501,-0.8574883720930233,2
1,2157.0,0.25294117647058817,0.7316875460574799,0
14,2158.0,-0.04601027945012167,0.7939038502858944,0
25,2159.0,-0.12155756458928245,2.8007361630141334,1
2,2162.0,-0.16315100527325918,-0.8574883720930233,2
2,2165.0,-0.14837606837606837,0.2933693403394424,0
1,2166.0,0.045099999999999967,-0.8574883720930233,2
2,2167.0,-0.08120170152428216,1.6726415094339626,3
14,2168.0,-0.08792866535432552,2.2390707057253505,1
1,2169.0,-0.09999999999999998,-0.1847002067539628,0
1,2170.0,-0.938530135301353,-0.08352,0
4,2172.0,-0.08658811593878564,1.7036150283755103,3
11,2174.0,-0.07047941923949529,-0.8574883720930233,2
4,2177.0,-0.06082762365601101,0.9527005095963521,3
7,2180.0,-0.0157384816742811,1.8205559633388206,3
2,2182.0,-0.06253213005557018,-0.8574883720930233,2
3,2185.0,-0.0603870458135861,1.1175430064249567,3
1,2186.0,-0.027524752475247518,-0.8574883720930233,2
2,2187.0,-0.1723574257425743,-0.8574883720930233,2
2,2188.0,-0.14322772277227724,1.567145145585325,3
2,2190.0,0.3977867393278838,-0.8574883720930233,2
34,2191.0,0.0017338151068785788,1.6130851430682753,3
4,2192.0,0.020668023395820044,-0.8574883720930233,2
5,2194.0,-0.11144137164289954,0.3346318582345723,0
1,2196.0,-0.14737221022318217,-0.8574883720930233,2
16,2197.0,0.03639281824753708,0.2602316652751498,0
3,2200.0,-0.06948094503804392,0.2419359091538599,0
2,2201.0,-0.1232706325958207,2.006725289606292,3
1,2202.0,-0.938530135301353,0.5233962264150943,0
3,2203.0,-0.0071217336049560175,-0.11139896373056996,0
3,2204.0,-0.12761443253437213,0.46301629987197535,0
4,2205.0,-0.007832261370404506,1.2317010885514037,3
2,2206.0,-0.04341275635494789,-0.8574883720930233,2
1,2207.0,0.004297888106706187,0.23449056603773594,0
1,2208.0,-0.1641057934508816,-0.8574883720930233,2
10,2209.0,-0.07738626192931145,1.5554511478423876,3
3,2210.0,-0.12738917871448077,0.9755378965883903,3
45,2211.0,-0.02559706879814052,0.020532962061311215,0
4,2212.0,-0.09519506314745202,2.251957085066297,1
16,2213.0,-0.08986421701102121,-0.8574883720930233,2
6,2216.0,-0.04301915989622129,0.4818031324041132,0
14,2217.0,0.02017149000455226,1.3364331661240574,3
2,2218.0,-0.13266634980988595,1.7754061752783956,3
6,2219.0,-0.10831905504588002,3.295529775700753,1
8,2220.0,0.1367511778150422,0.2636684561076523,0
3,2222.0,-0.018431558935361213,0.1662544116899323,0
8,2223.0,-0.05315895997087707,1.7176119878460137,3
2,2224.0,-0.0822824948384746,1.040292373435388,3
1,2225.0,-0.23779580797836378,-0.8574883720930233,2
14,2226.0,0.0065627888279654835,-0.8574883720930233,2
3,2227.0,-0.07066981503435509,0.0,0
6,2228.0,0.026851769013383747,-0.047619047619047616,0
1,2229.0,0.0020505992010652462,1.3828205826300028,3
1,2232.0,-0.07235023041474654,0.41250000000000014,0
1,2233.0,-0.0827188940092166,-0.8574883720930233,2
2,2234.0,-0.09907511592405989,-0.04361022364217253,0
3,2235.0,-0.13441887239390024,-0.8574883720930233,2
2,2236.0,-0.02534400957493317,0.4832547169811321,0
1,2237.0,-0.0032258064516129167,-0.8574883720930233,2
2,2238.0,-0.09025664547663244,-0.8574883720930233,2
4,2239.0,-0.07168350829569342,-0.8574883720930233,2
4,2240.0,-0.1330304156300552,1.5606283640827336,3
3,2241.0,-0.028876679938105252,0.4644529447272025,0
1,2243.0,0.04754098360655737,-0.8574883720930233,2
4,2244.0,-0.15737289213920055,-0.8574883720930233,2
26,2245.0,-0.0942418167709046,2.552866514345997,1
2,2247.0,-0.1610022522522523,-0.8574883720930233,2
1,2248.0,-0.09645843580914905,0.35261538461538466,0
1,2249.0,-0.15131761442441052,1.4799136069114467,3
3,2251.0,-0.0455327738071624,0.10255156494591465,0
4,2252.0,-0.045648270085965226,0.37938883390713807,0
2,2254.0,0.08058201671027623,-0.8574883720930233,2
12,2255.0,0.008106864356460597,0.9538843919152058,3
2,2257.0,-0.1640046838407494,1.1344128688092727,3
5,2258.0,0.003998886179265621,1.2908654443287073,3
1,2259.0,-0.08146270818247647,-0.11148999258710156,0
18,2260.0,-0.016147439912185285,0.1110248892965995,0
5,2261.0,-0.05111872758386654,-0.04316833101149635,0
32,2262.0,0.06287824491788695,-0.0711018711018711,0
3,2263.0,0.082726524111112,1.2159107333862351,3
22,2264.0,-0.07381289349768874,1.8311471312084968,3
1,2601.0,-0.938530135301353,0.4563714902807775,0
1,2602.0,0.022786759045419564,1.5796,3
2,2618.0,-0.07943676074050575,-0.8574883720930233,2
1,2619.0,-0.16907975460122704,-0.8574883720930233,2
4,2625.0,-0.011216548650689962,-0.0498138775453152,0
1,2626.0,0.0,0.38676092544987145,0
1,2630.0,0.0964115866839602,-0.8574883720930233,2
1,2631.0,-0.1904038532789922,-0.01969811320754717,0
1,2637.0,0.01083650190114069,-0.10645036693704131,0
1,2638.0,-0.056864988558352404,0.46406250000000004,0
3,2640.0,-0.08996598019339877,2.0181638260224095,3
1,2642.0,0.1065143824027073,-0.8574883720930233,2
1,2645.0,0.020406398616515355,0.8880824372759856,3
2,2646.0,-0.12349102564102565,0.09992438528717115,0
1,2649.0,0.011617312072892932,0.8673453406421302,3
1,2652.0,-0.1983183183183183,-0.8574883720930233,2
1,2654.0,-0.09137104506232023,-0.16087388282025822,0
1,2657.0,0.01590909090909094,-0.8574883720930233,2
2,2658.0,-0.10756608727870223,0.68041919235038,0
1,2660.0,0.025554016620498617,2.111602610587382,1
1,2663.0,0.06371480472297911,-0.35748837209302325,2
1,2670.0,-0.05272323082623194,-0.8574883720930233,2
1,2672.0,-0.09999999999999999,5.375341522397145,4
2,2673.0,0.021742574257425748,0.8766820924640442,3
1,2677.0,-0.16049766718507,1.323402555910543,3
1,2684.0,0.05282726568551511,-0.8574883720930233,2
3,2690.0,-0.18578322247056275,0.9859406238410958,3
2,2694.0,-0.938530135301353,0.11591595255951573,0
1,2703.0,-0.09519752130131683,-0.8574883720930233,2
1,2705.0,0.02041078305519897,1.5791106295546407,3
6,2707.0,-0.010719970717591546,-0.8574883720930233,2
6,2710.0,-0.016292713343687863,1.257518543140211,3
1,2715.0,-0.09508258258258258,2.5889229589881175,1
2,2716.0,-0.05850507169237212,2.1172248816248547,1
2,2718.0,-0.09999999999999999,0.4822383252818035,0
1,2725.0,-0.11022318214542838,-0.8574883720930233,2
1,2729.0,-0.938530135301353,1.126592517694641,3
2,2733.0,-0.04954654912137481,-0.8574883720930233,2
4,2744.0,-0.19725207411653753,1.3697185852177611,3
2,2745.0,-0.05663935588181205,-0.8574883720930233,2
2,2749.0,-0.08067326732673265,1.3147104478531861,3
1,2750.0,0.060998498498498505,-0.027405136067458803,0
1,2752.0,-0.0497536945812808,-0.8574883720930233,2
1,2760.0,-0.056717763751127144,-0.8574883720930233,2
2,2762.0,0.00324444030358845,0.6354802127916088,0
1,2768.0,-0.028000000000000035,-0.8574883720930233,2
1,2769.0,-0.09291784702549576,-0.8574883720930233,2
1,2774.0,-0.07146932952924394,0.45096870342771983,0
1,2787.0,0.004321780059905868,-0.8574883720930233,2
2,2793.0,-0.12516212598014498,0.8210901277263088,3
1,2795.0,3.911012927656801e-18,-0.20602782071097372,0
1,2803.0,-0.13238557558945907,-0.8574883720930233,2
8,2811.0,-0.1021898115588343,2.209981793785105,1
1,2815.0,-0.11443661971830987,-0.8574883720930233,2
2,2817.0,-0.18179366149696563,1.733872969499743,3
1,2823.0,-0.938530135301353,-0.054435483870967735,0
1,2825.0,-0.037188434695912265,0.5319654427645788,0
2,2833.0,0.005864509605662285,-0.8574883720930233,2
1,2835.0,-0.006640625000000004,0.9858870967741938,3
2,2837.0,-0.938530135301353,0.23494284300731857,0
1,2839.0,-0.938530135301353,0.457888914764788,0
1,2840.0,-0.17464788732394368,0.511716621253406,0
1,2843.0,-0.1358744394618834,0.9081458494957332,3
1,2845.0,0.0037151702786377707,-0.08094218415417559,0
3,2847.0,0.008498033206731453,1.1103808812546676,3
1,2848.0,-0.057582755966127774,-0.8574883720930233,2
2,2851.0,-0.09244791448016912,-0.8574883720930233,2
1,2854.0,-0.04721941354903944,-0.8574883720930233,2
3,2858.0,-0.1017947800677357,-0.8574883720930233,2
2,2861.0,-0.11416445313037614,-0.08938091143594154,0
7,2866.0,-0.07620120229761343,1.385964736797098,3
1,2870.0,0.009359605911330046,-0.8574883720930233,2
1,2871.0,-0.1,0.4262380538662032,0
1,2874.0,-0.938530135301353,0.48223429014740116,0
30,2878.0,-0.004937038814308838,0.859614506618465,3
55,2879.0,-0.018339585882748175,0.8387466590487649,3
1,2881.0,-0.023144104803493458,-0.8574883720930233,2
4,2882.0,0.007515489496575878,-0.8574883720930233,2
1,2884.0,-0.938530135301353,0.44528699189423615,0
2,2885.0,-0.1218778276590913,-0.8574883720930233,2
1,2887.0,-0.12656514382402706,-0.1057742782152231,0
2,2888.0,-0.06147470039946737,0.8966376089663761,3
4,2891.0,-0.01797231326490247,-0.10079558270252714,0
3,2893.0,-0.06722773393720974,1.5996420364110626,3
8,2899.0,-0.05788483748130797,1.966459536709323,3
1,2900.0,-0.08573466476462198,-0.8574883720930233,2
5,2906.0,-0.06749652617700244,2.808664922188482,1
5,2907.0,0.11176089955670415,0.5368924788934752,0
1,2908.0,-0.15651485148514852,0.49538587178440174,0
1,2909.0,-0.10000000000000002,0.4019174656106711,0
1,2918.0,-0.09999999999999999,0.5118987341772152,0
1,2926.0,-0.11258555133079848,-0.8574883720930233,2
3,2927.0,0.07096787971526362,-0.008423326133909288,0
1,2939.0,-0.938530135301353,0.5074249775381852,0
1,2945.0,-0.023542600896860978,-0.8574883720930233,2
5,2946.0,-0.06007950672596135,0.07723721017619661,0
1,2947.0,0.017668711656441717,0.28417037507946596,0
41,2949.0,-0.002740652084843686,0.8123417850569163,3
1,2950.0,-0.070977675134719,1.11416,3
1,2951.0,-0.09008264462809917,1.5880104257167678,3
10,2959.0,-0.027274126100505204,0.4733673669391916,0
1,2960.0,0.033359253499222384,2.6290282834286844,1
2,2961.0,-0.23358051130444069,-0.8574883720930233,2
3,2963.0,-0.09195312863505795,3.3479402854045404,1
4,2964.0,-0.1958096736430045,-0.07531344574146132,0
9,2966.0,-0.13466970522547253,1.9368702195539216,3
1,2969.0,-0.0708959711365003,0.5913149847094802,0
6,2970.0,-0.023744955625461178,2.1798704134021274,1
8,2973.0,0.01914775111745973,0.7362183925735245,0
3,2974.0,0.0013017309340129328,0.5517630465444288,0
4,2975.0,-0.13358491789984955,-0.8574883720930233,2
9,2977.0,-0.1235745130734647,0.11751833291080041,0
4,2982.0,-0.05732352086743398,0.442371572035535,0
2,2984.0,-0.028559852539158152,2.3668050784510726,1
1,2986.0,-0.1247961956521739,-0.8574883720930233,2
1,2988.0,-0.09945652173913042,1.8899438583373418,3
1,2990.0,-0.06498098859315588,0.7779337081384204,0
7,2991.0,-0.05199257543091769,1.2553112066476981,3
3,2994.0,-0.1050086002440692,-0.08401552422745001,0
7,2995.0,-0.08919174877476299,1.741568268337731,3
2,2996.0,0.07019935744295247,1.6112331578468306,3
2,2998.0,-0.10660585749872693,-0.8574883720930233,2
4,2999.0,-0.1332489311569064,0.5285572064296317,0
1,3000.0,0.008029878618113917,2.6587954110898657,1
1,3003.0,-0.938530135301353,2.280506398039749,1
2,3004.0,-0.09547012834984742,0.7107753185242984,0
1,3005.0,-0.06641791044776119,0.48157894736842105,0
10,3008.0,-0.055528247863665704,-0.8574883720930233,2
2,3009.0,-0.17838711371041643,-0.8574883720930233,2
1,3010.0,-0.07877138413685847,2.024469117962497,3
4,3011.0,-0.11110517511475444,0.7129521125425494,0
6,3012.0,-0.07604531231503034,-0.8574883720930233,2
3,3013.0,-0.07880992569618073,-0.008713692946058095,0
11,3014.0,0.018252433753826746,0.5398641487698199,0
4,3016.0,0.06344472864389374,1.912165636217385,3
6,3017.0,0.08605959533944633,2.051632977988389,1
1,3020.0,-0.09999999999999999,-0.8574883720930233,2
2,3021.0,-0.08524391053295281,1.444262114995341,3
4,3022.0,-0.21546350946460371,1.7555994281575926,3
1,3026.0,0.06106194690265487,-0.8574883720930233,2
2,3030.0,0.06524838547928158,-0.8574883720930233,2
2,3031.0,0.0038049282880683877,0.1827809230293604,0
2,3032.0,-0.06168437157709894,2.684266994343404,1
7,3035.0,-0.07111834216524013,-0.8574883720930233,2
3,3037.0,-0.02262588546500005,2.3277297371059054,1
2,3045.0,-0.2807419671157578,2.091700244503189,1
9,3049.0,-0.05143076298738338,1.2155971627036701,3
2,3054.0,-0.08468842729970327,0.6652790421016993,0
30,3056.0,-0.0630707441046963,-0.8574883720930233,2
5,3057.0,-0.06639873832929195,0.9846378180169694,3
1,3058.0,-0.17380228136882128,-0.06141367323290845,0
2,3059.0,-0.19430296721842238,-0.00474012474012474,0
1,3060.0,0.014106463878327,-0.22313634607956737,0
1,3061.0,-0.938530135301353,-0.1514870606411742,0
1,3063.0,0.011011764705882353,0.46487006737247344,0
1,3064.0,-0.09385474860335195,-0.1285816108339273,0
9,3065.0,-0.006357168034553361,3.1311261856099595,1
6,3067.0,0.1370286444425189,0.8405669028429497,3
30,3100.0,-0.09876021323351591,1.9836760465293237,3
44,3101.0,-0.01629416866181818,1.2599347090664605,3
14,3102.0,-0.10216766748201551,2.830173913939563,1
2,3104.0,-0.1189830570808615,1.0250185624379196,3
3,3105.0,-0.1578662129309111,-0.03468950749464667,0
23,3107.0,-0.0454169565779805,-0.040769779044903774,0
7,3108.0,-0.07710561402853953,4.1006927424555935,4
1,3109.0,-0.1035876475930972,-0.8574883720930233,2
1,3112.0,-0.051916124367317434,0.9217682020802376,3
4,3113.0,-0.08135578178403086,-0.8574883720930233,2
1,3114.0,-0.938530135301353,1.6387715930902111,3
13,3117.0,0.03391939569940071,-0.030127945665170113,0
2,3118.0,-0.09035565778996726,0.39513014273719566,0
6,3122.0,-0.11959264472367147,2.205786643765658,1
2,3123.0,-0.17050454592464354,0.9315398642772958,3
1,3124.0,-0.2165329052969502,-0.8574883720930233,2
1,3125.0,0.002759810263044416,0.8125497127706585,3
4,3126.0,0.013078374965954827,3.2816096101402903,1
2,3127.0,-0.03907817776273901,1.8169599463414703,3
1,3128.0,-0.084472049689441,-0.8574883720930233,2
2,3129.0,0.04265949488299718,-0.8574883720930233,2
2,3131.0,0.012112071213728134,1.2788367366722557,3
15,3132.0,0.03218827236756707,-0.03684992570579494,0
1,3135.0,-0.09469026548672564,1.4609981697070455,3
7,3141.0,-0.11098952669702285,-0.8574883720930233,2
1,3144.0,-0.2229862475442043,-0.8574883720930233,2
12,3147.0,-0.0597103065024324,1.898799760749837,3
5,3148.0,0.06898182096572858,-0.8574883720930233,2
6,3149.0,-0.0017753514849225965,2.7914302069304693,1
1,3150.0,0.028421052631578955,0.19792013311148088,0
1,3151.0,-0.07813765182186234,2.132695507487521,1
1,3152.0,-0.13271255060728743,-0.8574883720930233,2
2,3153.0,-0.2877695413887324,-0.8574883720930233,2
1,3155.0,-0.12129554655870445,2.1237104825291175,1
20,3156.0,-0.06614023425983329,2.2741676118215723,1
5,3157.0,-0.10874734338305474,0.32400970982380334,0
2,3158.0,0.0,1.3158939529765998,3
1,3159.0,-0.0856692913385827,-0.06439024390243904,0
4,3160.0,0.24596501672197493,-0.043469043049170895,0
4,3162.0,-0.1329536435412957,1.437981290644796,3
10,3164.0,-0.08355749169995769,1.5553026329769648,3
3,3165.0,-0.1113956116680352,-0.8574883720930233,2
9,3166.0,-0.11388366744103405,2.0667334146439074,1
9,3167.0,-0.02007262848326425,0.6721244846895752,0
4,3168.0,-0.09062224375822896,0.4396865182832194,0
4,3169.0,-0.10815547259920472,-0.8574883720930233,2
6,3170.0,-0.012836240092120014,0.7321838587199888,0
6,3171.0,-0.12385626104911629,2.0932779778681017,1
4,3172.0,0.003904865375496329,-0.06868842791043772,0
3,3173.0,-0.09644970414201182,0.8867727374888822,3
4,3174.0,-0.1244892549795931,2.1579480471233357,1
1,3177.0,-0.1163659793814433,-0.8574883720930233,2
12,3178.0,-0.12255411853549272,1.6734753442722792,3
2,3179.0,-0.08653328397388438,1.8951045969066591,3
4,3180.0,-0.030770551033517196,0.9535937956892255,3
10,3207.0,0.0656883925015148,-0.03347732181425486,0
10,3208.0,0.03592546219085465,0.2951965846247307,0
1,3209.0,-0.06881889763779528,3.248137059911372,1
19,3210.0,-0.010392783011348068,-0.8574883720930233,2
3,3224.0,-0.13291890633259915,-0.09312067791107377,0
1,3225.0,0.00825147347740668,1.017878585723816,3
6,3228.0,-0.07932714242354118,1.0181742851098674,3
2,3230.0,0.03725050233914817,-0.8574883720930233,2
18,3231.0,-0.05658688316660044,1.4454936907372042,3
10,3236.0,0.10371371087210526,-0.8574883720930233,2
4,3237.0,-0.1,0.6762573412175681,0
8,3238.0,0.1485429218307769,0.2558795706431588,0
4,3239.0,-0.22728670612155225,-0.8574883720930233,2
14,3241.0,0.19350686616845153,-0.8574883720930233,2
10,3242.0,-0.15435355310366788,2.854671172101668,1
54,3243.0,0.10098934731695575,-0.8574883720930233,2
2,3244.0,-0.0019435733716185524,0.13982568853294866,0
10,3245.0,-0.08680829747466422,1.8191095940500095,3
4,3246.0,-0.11944303749134284,0.5042657431202275,0
2,3269.0,-0.19281228372084325,-0.8574883720930233,2
7,3270.0,-0.09394967570742961,0.08369593619445591,0
5,3273.0,-0.0479041496380232,0.9644047140186707,3
1,3274.0,0.005900621118012422,0.9471550510230691,3
1,3276.0,-0.09005886200130803,-0.037798408488063664,0
5,3279.0,0.023018279038104786,-0.8574883720930233,2
2,3280.0,0.02840186519711742,1.180032550300312,3
2,3281.0,-0.11436853481772287,2.12418587613132,1
1,3282.0,0.04697802197802198,0.8699576868829337,3
2,3283.0,-0.15727402665507006,-0.8574883720930233,2
7,3285.0,-0.0718030834804835,-0.8574883720930233,2
36,3287.0,-0.01053580023363071,0.48997810498095223,0
4,3288.0,-0.004903310830956943,-0.8574883720930233,2
1,3289.0,-0.11323442136498517,0.5248342374924654,0
15,3291.0,-0.03906235593837115,-0.8574883720930233,2
1,3294.0,-0.05697243932538049,-0.2654469854469855,0
7,3320.0,-0.036346798952077375,0.6708676319837047,0
1,3321.0,-0.938530135301353,-0.07454931071049842,0
2,3323.0,0.010557184750733136,1.0033667965405992,3
3,3325.0,0.12224774433861303,-0.8574883720930233,2
2,3326.0,-0.09407114624505929,1.6072287747293283,3
13,3327.0,-0.042180691190856455,2.1551270640635463,1
5,3329.0,-0.07594189898007628,1.3102594274339503,3
1,3330.0,-0.438530135301353,-0.05076045627376426,0
6,3331.0,-0.12934869591756754,2.3697337784345005,1
13,3332.0,-0.04345346141069559,1.7093860249343795,3
6,3334.0,-0.07012623186617835,3.7628710949908606,1
2,3336.0,-0.227986659643525,-0.8574883720930233,2
10,3340.0,-0.09041868930645547,-0.8574883720930233,2
4,3341.0,-0.06442694452256852,0.42957395871271503,0
13,3348.0,0.1261447685692235,-0.8574883720930233,2
7,3349.0,0.026337792945865083,-0.8574883720930233,2
1,3350.0,-0.938530135301353,2.9196050775740474,1
4,3351.0,-0.1052132257143778,1.469660364768618,3
15,3352.0,-0.02826278128402409,1.6326265871287637,3
1,3354.0,-0.07541899441340782,-0.3292943692088382,2
11,3355.0,-0.02329517924092027,0.0,0
2,3358.0,-0.1419041450777202,-0.8574883720930233,2
1,3393.0,-0.1317967522262965,-0.8574883720930233,2
1,3395.0,-0.06872708224201154,2.081965442764579,1
5,3396.0,-0.126807362348008,2.576922270675249,1
2,3414.0,-0.2052924145970677,0.9265523154422729,3
10,3416.0,0.05539816849120236,-0.8574883720930233,2
6,3426.0,0.044685305024327916,1.8567147124533936,3
6,3434.0,-0.06742250514929925,3.584128549661554,1
2,3435.0,-0.03817119891947139,1.7444367060421868,3
3,3436.0,-0.09574601833814196,-0.8574883720930233,2
1,3437.0,-0.1627388535031847,-0.8574883720930233,2
13,3446.0,-0.08533198070473946,0.8710425392957707,3
7,3447.0,-0.0010764427744570579,0.06635603217554004,0
9,3451.0,-0.09972771886762659,2.594029919208889,1
2,3455.0,-0.07459596445561888,1.1478566928400353,3
1,3457.0,-0.06624999999999999,-0.2658378915962208,0
6,3460.0,-0.02621465395484528,-0.019210657593585097,0
6,3461.0,-0.03194639478528664,-0.8574883720930233,2
3,3463.0,-0.08622200948349938,0.4674395902794486,0
6,3465.0,-0.08217697600831612,0.7762296184094066,0
1,3466.0,0.0027045300878972283,-0.08545830461750517,0
2,3467.0,-0.07809299033825581,-0.8574883720930233,2
12,3468.0,-0.005999252279294723,0.19542279300092838,0
1,3469.0,-0.1,-0.16264645072363887,0
15,3470.0,-0.05130558801634433,1.9134080612064654,3
41,3474.0,0.06612096130552761,0.1864801531446271,0
4,3476.0,0.011161685785341699,0.928235010626788,3
1,3477.0,-0.938530135301353,0.48947368421052634,0
1,3478.0,0.11758241758241758,3.252186177715092,1
4,3488.0,-0.04097358891375239,0.4281816086664883,0
3,3498.0,-0.0888847670405305,-0.8574883720930233,2
2,3499.0,-0.011343635997403817,0.23128970357222287,0
18,3502.0,-0.08204867241003996,1.6074668627021744,3
25,3513.0,-0.027028866503284277,-0.04008746355685131,0
13,3514.0,-0.04825338040560667,1.3175446361305727,3
1,3516.0,0.005192761605035405,2.7339207048458145,1
1,3517.0,-0.18295888088172954,-0.8574883720930233,2
1,3520.0,-0.938530135301353,-0.27255717255717254,0
12,3521.0,-0.014043391439427866,-0.8574883720930233,2
1,3522.0,0.06565199506375977,1.6412058212058214,3
3,3524.0,-0.001733058546537709,-0.8574883720930233,2
5,3525.0,-0.08681318681318682,0.7135072053825258,0
2,3526.0,-0.938530135301353,0.7583473354760482,0
3,3527.0,-0.0003343070624387181,-0.8574883720930233,2
1,3528.0,-0.938530135301353,-0.061621621621621624,0
22,3529.0,-0.10473241350467555,1.5409184389347201,3
6,3530.0,-0.04484814219441177,0.5212880954968717,0
3,3532.0,0.013235660089420806,1.574337221633086,3
1,3535.0,-0.1898261975413311,-0.8574883720930233,2
1,3537.0,-0.0659177617634591,-0.8574883720930233,2
4,3541.0,-0.07042387143685483,1.3180172156070862,3
12,3542.0,-0.04942330857117791,2.0017539808434064,3
3,3543.0,-0.046073481996450366,0.6680140634890952,0
1,3544.0,0.08675096206706981,-0.8574883720930233,2
7,3545.0,-0.08209138608754203,2.243994652931892,1
1,3546.0,-0.08579906740144128,-0.8574883720930233,2
1,3547.0,-0.02211055276381913,-0.8574883720930233,2
8,3550.0,0.007554751557306012,1.7106454070840043,3
8,3561.0,-0.008492065934239255,-0.8574883720930233,2
5,3573.0,-0.11061260890004158,-0.8574883720930233,2
3,3574.0,-0.048572586451420714,1.783024229031889,3
25,3591.0,-0.11242079181953285,2.7600330746896473,1
2,3595.0,-0.11558132382590469,-0.09055762081784387,0
1,3596.0,-0.14935233160621764,-0.8574883720930233,2
1,3597.0,-0.049352331606217624,1.3202640264026404,3
41,3600.0,0.20261294565685772,0.06477203381159104,0
5,3605.0,-0.007017504519617421,1.2610304887066976,3
2,3608.0,-0.10371640732684786,-0.8574883720930233,2
1,3610.0,-0.17020725388601038,-0.1001980198019802,0
6,3611.0,-0.05580399750849576,1.7996643171872015,3
1,3616.0,-0.0735991379310345,-0.8574883720930233,2
1,3617.0,-0.06831896551724138,-0.8574883720930233,2
3,3618.0,-0.1329665133486474,1.0131057664774519,3
1,3622.0,-0.020206185567010326,-0.8574883720930233,2
5,3626.0,-0.09486386043313713,0.48905160390516034,0
2,3627.0,-0.09702072538860104,1.4886317116109828,3
12,3628.0,0.08787279497015477,1.0902664787210847,3
3,3631.0,-0.1,3.268828770366934,1
13,3633.0,0.013961406924366064,1.1801412180052957,3
2,3634.0,-0.14803312629399584,-0.8574883720930233,2
3,3635.0,-0.050747232365720624,1.6191217760665657,3
6,3637.0,0.12931683327010435,-0.8574883720930233,2
1,3638.0,-0.08007761966364813,7.528259050010463,4
6,3640.0,-0.13308469900943207,0.14588117401335288,0
7,3641.0,0.0016068405573430936,2.995665772526188,1
6,3642.0,0.014421819183624174,0.9319889196883246,3
1,3643.0,0.07865612648221344,-0.8574883720930233,2
30,3644.0,-0.016242247115554966,2.044918272213748,3
2,3647.0,-0.16175043941954165,-0.8574883720930233,2
1,3648.0,-0.18221343873517784,-0.048558421851289835,0
1,3651.0,0.023913043478260863,-0.8574883720930233,2
1,3652.0,-0.938530135301353,-0.0846235418875928,0
1,3657.0,-0.938530135301353,0.2813353566009105,0
1,3658.0,-0.0751592356687898,1.57108239095315,3
1,3663.0,-0.07251908396946564,-0.8574883720930233,2
